Fonte;Classe;Tipo;Agrupador;Composicao;UNIDADE;ORIGEM DE PREÇO;CUSTO TOTAL;VINCULO;Codigo
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0046 FORNEC E/OU ASSENT DE TUBO DE ACO COM JUNTA SOLDADA;;97191 ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 1800 MM (72<U+0092><U+0092>) OU DN 1900 MM (76<U+0092><U+0092>), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 11/2017;M;ATRIBUÍDO SÃO PAULO;87,09;CAIXA REFERENCIAL;ASTU 0046.97191
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0046 FORNEC E/OU ASSENT DE TUBO DE ACO COM JUNTA SOLDADA;;97192 ASSENTAMENTO DE TUBO DE AÇO CARBONO PARA REDE DE ÁGUA, DN 2000 MM (80<U+0092><U+0092>) OU DN 2100 MM (84<U+0092><U+0092>), JUNTA SOLDADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 11/2017;M;ATRIBUÍDO SÃO PAULO;96,13;CAIXA REFERENCIAL;ASTU 0046.97192
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90694 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 100 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;20,94;CAIXA REFERENCIAL;ASTU 0048.90694
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90695 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;42,4;CAIXA REFERENCIAL;ASTU 0048.90695
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90696 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;62,52;CAIXA REFERENCIAL;ASTU 0048.90696
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90697 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;104,25;CAIXA REFERENCIAL;ASTU 0048.90697
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90698 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;166,01;CAIXA REFERENCIAL;ASTU 0048.90698
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90699 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;204,92;CAIXA REFERENCIAL;ASTU 0048.90699
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90700 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;269,55;CAIXA REFERENCIAL;ASTU 0048.90700
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90701 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;37,81;CAIXA REFERENCIAL;ASTU 0048.90701
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90702 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;57,86;CAIXA REFERENCIAL;ASTU 0048.90702
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90703 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;92,21;CAIXA REFERENCIAL;ASTU 0048.90703
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90704 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;125,91;CAIXA REFERENCIAL;ASTU 0048.90704
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90705 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;175,37;CAIXA REFERENCIAL;ASTU 0048.90705
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90706 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;210,9;CAIXA REFERENCIAL;ASTU 0048.90706
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90708 TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 600 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;560,58;CAIXA REFERENCIAL;ASTU 0048.90708
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90709 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 100 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;23,14;CAIXA REFERENCIAL;ASTU 0048.90709
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90710 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;44,62;CAIXA REFERENCIAL;ASTU 0048.90710
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90711 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;64,72;CAIXA REFERENCIAL;ASTU 0048.90711
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90712 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;106,45;CAIXA REFERENCIAL;ASTU 0048.90712
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90713 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;168,2;CAIXA REFERENCIAL;ASTU 0048.90713
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90714 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;207,13;CAIXA REFERENCIAL;ASTU 0048.90714
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90715 TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;273,58;CAIXA REFERENCIAL;ASTU 0048.90715
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90716 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;40,01;CAIXA REFERENCIAL;ASTU 0048.90716
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90717 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;60,06;CAIXA REFERENCIAL;ASTU 0048.90717
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90718 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;94,41;CAIXA REFERENCIAL;ASTU 0048.90718
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90719 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;128,12;CAIXA REFERENCIAL;ASTU 0048.90719
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90720 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;177,57;CAIXA REFERENCIAL;ASTU 0048.90720
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90721 TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, EM JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;214,92;CAIXA REFERENCIAL;ASTU 0048.90721
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90723 TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 600 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL ALTO DE INTERFERÊNCIAS - FORNECIMENTO E ASSENTAMENTO. AF 06/2015;M;ATRIBUÍDO SÃO PAULO;563,03;CAIXA REFERENCIAL;ASTU 0048.90723
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90724 JUNTA ARGAMASSADA ENTRE TUBO DN 100 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF 06/2015;UN;COEFICIENTE DE REPRESENTATIVIDADE;25,3;CAIXA REFERENCIAL;ASTU 0048.90724
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90725 JUNTA ARGAMASSADA ENTRE TUBO DN 150 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF 06/2015;UN;COEFICIENTE DE REPRESENTATIVIDADE;31,2;CAIXA REFERENCIAL;ASTU 0048.90725
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90726 JUNTA ARGAMASSADA ENTRE TUBO DN 200 MM E O POÇO/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF 06/2015;UN;COEFICIENTE DE REPRESENTATIVIDADE;37,08;CAIXA REFERENCIAL;ASTU 0048.90726
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90727 JUNTA ARGAMASSADA ENTRE TUBO DN 250 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF 06/2015;UN;COEFICIENTE DE REPRESENTATIVIDADE;42,98;CAIXA REFERENCIAL;ASTU 0048.90727
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90728 JUNTA ARGAMASSADA ENTRE TUBO DN 300 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF 06/2015;UN;COEFICIENTE DE REPRESENTATIVIDADE;48,87;CAIXA REFERENCIAL;ASTU 0048.90728
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90729 JUNTA ARGAMASSADA ENTRE TUBO DN 350 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF 06/2015;UN;COEFICIENTE DE REPRESENTATIVIDADE;54,77;CAIXA REFERENCIAL;ASTU 0048.90729
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90730 JUNTA ARGAMASSADA ENTRE TUBO DN 400 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF 06/2015;UN;COEFICIENTE DE REPRESENTATIVIDADE;60,7;CAIXA REFERENCIAL;ASTU 0048.90730
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90731 JUNTA ARGAMASSADA ENTRE TUBO DN 450 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF 06/2015;UN;COEFICIENTE DE REPRESENTATIVIDADE;66,58;CAIXA REFERENCIAL;ASTU 0048.90731
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90732 JUNTA ARGAMASSADA ENTRE TUBO DN 600 MM E O POÇO DE VISITA/ CAIXA DE CONCRETO OU ALVENARIA EM REDES DE ESGOTO. AF 06/2015;UN;COEFICIENTE DE REPRESENTATIVIDADE;84,26;CAIXA REFERENCIAL;ASTU 0048.90732
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90733 ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 100 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;2,78;CAIXA REFERENCIAL;ASTU 0048.90733
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90734 ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;3,38;CAIXA REFERENCIAL;ASTU 0048.90734
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90735 ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;4,02;CAIXA REFERENCIAL;ASTU 0048.90735
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90736 ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;4,64;CAIXA REFERENCIAL;ASTU 0048.90736
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90737 ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;5,27;CAIXA REFERENCIAL;ASTU 0048.90737
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90738 ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;5,88;CAIXA REFERENCIAL;ASTU 0048.90738
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90739 ASSENTAMENTO DE TUBO DE PVC PARA REDE COLETORA DE ESGOTO DE PAREDE MACIÇA, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;11,84;CAIXA REFERENCIAL;ASTU 0048.90739
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90740 ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 150 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;6,2;CAIXA REFERENCIAL;ASTU 0048.90740
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90741 ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 200 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;6,82;CAIXA REFERENCIAL;ASTU 0048.90741
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90742 ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 250 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;7,44;CAIXA REFERENCIAL;ASTU 0048.90742
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90743 ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 300 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;8,05;CAIXA REFERENCIAL;ASTU 0048.90743
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90744 ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 350 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;8,67;CAIXA REFERENCIAL;ASTU 0048.90744
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90745 ASSENTAMENTO DE TUBO DE PVC CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 400 MM, JUNTA ELÁSTICA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;16,94;CAIXA REFERENCIAL;ASTU 0048.90745
1;ASTU ASSENTAMENTO DE TUBOS E PECAS;0048 FORNEC E/OU ASSENT DE TUBO DE PVC COM JUNTA ELASTICA;;90746 ASSENTAMENTO DE TUBO DE PEAD CORRUGADO DE DUPLA PAREDE PARA REDE COLETORA DE ESGOTO, DN 450 MM, JUNTA ELÁSTICA INTEGRADA, INSTALADO EM LOCAL COM NÍVEL BAIXO DE INTERFERÊNCIAS (NÃO INCLUI FORNECIMENTO). AF 06/2015;M;COEFICIENTE DE REPRESENTATIVIDADE;3,77;CAIXA REFERENCIAL;ASTU 0048.90746
